id,datum,kraj,disciplina,mesto,zaostanek 
127584,20-12-2015,Alta Badia,Giant Slalom,DNQ1,
127584,12-12-2015,Val d'Is̬re,Giant Slalom,26,29.36
127584,06-12-2015,Beaver Creek,Giant Slalom,DNF1,
127584,25-10-2015,Soelden,Giant Slalom,DNQ1,
127584,14-03-2015,Kranjska Gora,Giant Slalom,19,26.22
127584,01-03-2015,Garmisch Partenkirchen,Giant Slalom,DNQ1,
127584,10-01-2015,Adelboden,Giant Slalom,DNQ1,
127584,21-12-2014,Alta Badia,Giant Slalom,DNF1,
127584,12-12-2014,Are,Giant Slalom,17,30.67
127584,07-12-2014,Beaver Creek,Giant Slalom,13,9.16
127584,26-10-2014,Soelden,Giant Slalom,DNQ1,
127584,08-03-2014,Kranjska Gora,Giant Slalom,DNF2,
127584,02-02-2014,St. Moritz,Giant Slalom,DNF1,
127584,11-01-2014,Adelboden,Giant Slalom,DNF1,
127584,22-12-2013,Alta Badia,Giant Slalom,DNQ1,
127584,14-12-2013,Val d'Isere,Giant Slalom,DNF1,
127584,27-10-2013,Soelden,Giant Slalom,DNQ1,
127584,13-01-2013,Adelboden,Slalom,DNS1,
127584,12-01-2013,Adelboden,Giant Slalom,DNQ1,
127584,16-12-2012,Alta Badia,Giant Slalom,DNQ1,
127584,11-11-2012,Levi,Slalom,DNF1,
127584,10-03-2012,Kranjska Gora,Giant Slalom,DNQ1,
127584,05-03-2011,Kranjska Gora,Giant Slalom,DNF1,
127584,20-12-2009,Alta Badia,Giant Slalom,DNF1,
139687,27-02-2016,Hinterstoder,Super G,51,63.20
139687,26-02-2016,Hinterstoder,Giant Slalom,DNQ1,
139687,20-02-2016,Chamonix,Downhill,55,45.09
139687,19-02-2016,Chamonix,Alpine combined,DNF1,
139687,14-02-2016,Yuzawa Naeba,Slalom,DNQ1,
139687,26-01-2016,Schladming,Slalom,DSQ1,
139687,24-01-2016,Kitzbuehel,Slalom,DNF1,
139687,22-01-2016,Kitzbuehel,Super G,DNF1,
139687,22-01-2016,Kitzbuehel,Alpine combined,DNF1,
139687,17-01-2016,Wengen,Slalom,DNQ1,
139687,15-01-2016,Wengen,Alpine combined,DNF2,
139687,10-01-2016,Adelboden,Slalom,DNQ1,
139687,06-01-2016,Santa Caterina Valfurva,Slalom,DNF1,
139687,22-12-2015,Madonna di Campiglio,Slalom,DNQ1,
139687,18-12-2015,Val Gardena / Groeden,Super G,DNF1,
139687,06-12-2015,Beaver Creek,Giant Slalom,DNQ1,
139687,05-12-2015,Beaver Creek,Super G,39,30.35
139687,29-11-2015,Lake Louise,Super G,44,34.11
139687,17-01-2015,Wengen,Slalom,DNQ1,
139687,16-01-2015,Wengen,Alpine combined,29,46.91
139687,11-01-2015,Adelboden,Slalom,DNF1,
139687,10-01-2015,Adelboden,Giant Slalom,DNQ1,
139687,06-01-2015,Zagreb,Slalom,DNF1,
139687,22-12-2014,Madonna di Campiglio,Slalom,DNF1,
139687,21-12-2014,Alta Badia,Giant Slalom,DNQ1,
139687,20-12-2014,Val Gardena / Groeden,Super G,54,42.91
139687,14-12-2014,Are,Slalom,DNF1,
139687,12-12-2014,Are,Giant Slalom,DNQ1,
139687,07-12-2014,Beaver Creek,Giant Slalom,DNQ1,
139687,16-11-2014,Levi,Slalom,20,24.65
139687,26-10-2014,Soelden,Giant Slalom,DNQ1,
139687,08-03-2014,Kranjska Gora,Giant Slalom,DNQ1,
139687,02-02-2014,St. Moritz,Giant Slalom,DNQ1,
139687,12-01-2014,Adelboden,Slalom,DNQ1,
139687,11-01-2014,Adelboden,Giant Slalom,DNQ1,
139687,15-12-2013,Val d'Isere,Slalom,DNF1,
139687,14-12-2013,Val d'Isere,Giant Slalom,28,37.82
139687,09-03-2013,Kranjska Gora,Giant Slalom,DNQ1,
175818,19-03-2016,St. Moritz,Slalom,17,32.07
175818,07-03-2016,Jasna,Giant Slalom,22,15.81
175818,06-03-2016,Jasna,Slalom,DNF1,
175818,15-02-2016,Crans Montana,Slalom,14,15.82
175818,30-01-2016,Maribor,Giant Slalom,DNQ1,
175818,17-01-2016,Flachau,Giant Slalom,20,19.73
175818,15-01-2016,Flachau,Slalom,25,22.26
175818,12-01-2016,Flachau,Slalom,DNF1,
175818,05-01-2016,Santa Caterina Valfurva,Slalom,DNF1,
175818,29-12-2015,Lienz,Slalom,9,10.76
175818,28-12-2015,Lienz,Giant Slalom,DNQ1,
175818,20-12-2015,Courchevel,Giant Slalom,15,14.09
175818,13-12-2015,Are,Slalom,13,19.68
175818,12-12-2015,Are,Giant Slalom,DNQ1,
175818,29-11-2015,"Aspen, CO",Slalom,DNQ1,
175818,28-11-2015,"Aspen, CO",Slalom,14,41.62
175818,27-11-2015,"Aspen, CO",Giant Slalom,DNF1,
175818,24-10-2015,Soelden,Giant Slalom,DNF1,
175818,14-03-2015,Are,Slalom,DNF1,
175818,13-03-2015,Are,Giant Slalom,DNF1,
175818,22-02-2015,Maribor,Slalom,DNF1,
175818,13-01-2015,Flachau,Slalom,DNQ1,
105040,17-03-2016,St. Moritz,Super G,8,13.61
105040,13-03-2016,Kvitfjell,Super G,22,19.45
105040,12-03-2016,Kvitfjell,Downhill,33,30.43
105040,28-02-2016,Hinterstoder,Giant Slalom,DNS1,
105040,27-02-2016,Hinterstoder,Super G,25,27.75
105040,26-02-2016,Hinterstoder,Giant Slalom,DNF1,
105040,13-02-2016,Yuzawa Naeba,Giant Slalom,DNQ1,
105040,07-02-2016,Jeongseon,Super G,19,24.19
105040,06-02-2016,Jeongseon,Downhill,48,42.04
105040,22-01-2016,Kitzbuehel,Alpine combined,DNS2,
105040,22-01-2016,Kitzbuehel,Super G,23,28.58
105040,20-12-2015,Alta Badia,Giant Slalom,DNQ1,
105040,18-12-2015,Val Gardena / Groeden,Super G,13,17.53
105040,12-12-2015,Val d'Is̬re,Giant Slalom,DNF1,
105040,06-12-2015,Beaver Creek,Giant Slalom,DNF1,
105040,05-12-2015,Beaver Creek,Super G,12,13.24
105040,29-11-2015,Lake Louise,Super G,31,26.49
105040,25-10-2015,Soelden,Giant Slalom,DNF1,
105040,14-03-2015,Kranjska Gora,Giant Slalom,DNQ1,
105040,08-03-2015,Kvitfjell,Super G,15,16.74
105040,01-03-2015,Garmisch Partenkirchen,Giant Slalom,DNQ1,
105040,22-02-2015,Saalbach,Super G,DNF1,
105040,23-01-2015,Kitzbuehel,Super G,DNF1,
105040,10-01-2015,Adelboden,Giant Slalom,DNQ1,
105040,21-12-2014,Alta Badia,Giant Slalom,DNF1,
105040,20-12-2014,Val Gardena / Groeden,Super G,30,21.28
105040,12-12-2014,Are,Giant Slalom,DNF1,
105040,07-12-2014,Beaver Creek,Giant Slalom,26,19.21
105040,06-12-2014,Beaver Creek,Super G,13,17.21
105040,08-03-2014,Kranjska Gora,Giant Slalom,DNQ1,
105040,02-02-2014,St. Moritz,Giant Slalom,DNQ1,
105040,11-01-2014,Adelboden,Giant Slalom,DNF1,
105040,22-12-2013,Alta Badia,Giant Slalom,27,23.35
105040,14-12-2013,Val d'Isere,Giant Slalom,DNF1,
105040,08-12-2013,Beaver Creek,Giant Slalom,29,30.28
105040,27-10-2013,Soelden,Giant Slalom,27,28.75
105040,09-03-2013,Kranjska Gora,Giant Slalom,DNF1,
105040,24-02-2013,Garmisch-Partenkirchen,Giant Slalom,DNF1,
105040,12-01-2013,Adelboden,Giant Slalom,DNQ1,
105040,16-12-2012,Alta Badia,Giant Slalom,DNF1,
105040,09-12-2012,Val d'Isere,Giant Slalom,DNF1,
105040,02-12-2012,Beaver Creek,Giant Slalom,DNF1,
105040,01-12-2012,Beaver Creek,Super G,DNF1,
105040,28-10-2012,Soelden,Giant Slalom,DNQ1,
105040,10-03-2012,Kranjska Gora,Giant Slalom,26,30.04
105040,26-02-2012,Crans Montana,Giant Slalom,DNF1,
105040,18-02-2012,Bansko,Giant Slalom,DNF1,
154959,25-01-2015,St.Moritz,Super G,20,37.23
154959,24-01-2015,St.Moritz,Downhill,16,20.11
63682,20-02-2016,Chamonix,Downhill,35,24.92
63682,30-01-2016,Garmisch Partenkirchen,Downhill,DNF1,
63682,23-01-2016,Kitzbuehel,Downhill,DNS1,
63682,22-01-2016,Kitzbuehel,Super G,47,43.03
63682,16-01-2016,Wengen,Downhill,45,53.43
63682,29-12-2015,Santa Caterina,Downhill,30,36.35
63682,05-12-2015,Beaver Creek,Super G,50,43.75
63682,04-12-2015,Beaver Creek,Downhill,43,39.57
63682,28-11-2015,Lake Louise,Downhill,51,42.52
63682,07-03-2015,Kvitfjell,Downhill,33,18.82
63682,28-02-2015,Garmisch Partenkirchen,Downhill,4,4.87
63682,21-02-2015,Saalbach,Downhill,DNF1,
63682,24-01-2015,Kitzbuehel,Downhill,40,27.94
63682,23-01-2015,Kitzbuehel,Super G,35,32.71
63682,18-01-2015,Wengen,Downhill,25,22.98
63682,28-12-2014,Santa Caterina,Downhill,32,24.89
63682,20-12-2014,Val Gardena / Groeden,Super G,48,33.37
63682,19-12-2014,Val Gardena / Groeden,Downhill,24,30.09
63682,06-12-2014,Beaver Creek,Super G,DNF1,
63682,05-12-2014,Beaver Creek,Downhill,41,31.45
63682,30-11-2014,Lake Louise,Super G,51,34.86
63682,29-11-2014,Lake Louise,Downhill,27,18.72
63682,12-03-2014,Lenzerheide,Downhill,DNF1,
63682,02-03-2014,Kvitfjell,Super G,36,24.36
63682,01-03-2014,Kvitfjell,Downhill,13,16.67
63682,28-02-2014,Kvitfjell,Downhill,9,10.42
63682,26-01-2014,Kitzbuehel,Super Combined,DNS2,
63682,26-01-2014,Kitzbuehel,Super G,40,17.46
63682,25-01-2014,Kitzbuehel,Downhill,46,45.97
63682,18-01-2014,Wengen,Downhill,25,19.22
63682,29-12-2013,Bormio,Downhill,9,13.69
63682,21-12-2013,Val Gardena / Groeden,Downhill,33,31.12
63682,20-12-2013,Val Gardena / Groeden,Super G,24,28.16
63682,07-12-2013,Beaver Creek,Super G,DNF1,
63682,06-12-2013,Beaver Creek,Downhill,22,23.86
63682,01-12-2013,Lake Louise,Super G,46,32.14
63682,30-11-2013,Lake Louise,Downhill,42,39.52
63682,03-03-2013,Kvitfjell,Super G,DNF1,
63682,02-03-2013,Kvitfjell,Downhill,5,11.84
63682,23-02-2013,Garmisch-Partenkirchen,Downhill,16,14.98
63682,19-01-2013,Wengen,Downhill,42,59.26
63682,29-12-2012,Bormio,Downhill,34,33.72
63682,15-12-2012,Val Gardena-Groeden,Downhill,9,10.49
63682,14-12-2012,Val Gardena-Groeden,Super G,38,35.20
63682,29-12-2010,Bormio,Downhill,36,44.35
63682,29-12-2009,Bormio,Downhill,44,53.87
63682,18-12-2009,Val Gardena - Groeden,Super G,48,35.35
63682,12-12-2009,Val d'Isere,Super G,35,97.63
63682,29-02-2008,Kvitfjell,Downhill,DNF1,
63682,27-01-2008,Chamonix,Super Combined,38,52.53
63682,26-01-2008,Chamonix,Downhill,37,25.06
63682,19-01-2008,Kitzbuehel,Downhill,40,43.82
63682,18-01-2008,Kitzbuehel,Super G,23,18.98
63682,13-01-2008,Wengen,Downhill,52,69.47
63682,29-12-2007,Bormio,Downhill,18,19.82
63682,14-12-2007,Val Gardena-Groeden,Super G,44,40.51
63682,03-12-2007,"Beaver Creek, CO",Super G,DNF1,
63682,30-11-2007,"Beaver Creek, CO",Downhill,DNF1,
63682,25-11-2007,"Lake Louise, AB",Super G,DNF1,
63682,24-11-2007,"Lake Louise, AB",Downhill,55,35.85
63682,11-03-2007,Kvitfjell,Super G,50,43.35
63682,10-03-2007,Kvitfjell,Downhill,29,22.88
63682,24-02-2007,Garmisch-Partenkirchen,Downhill,41,37.68
63682,23-02-2007,Garmisch-Partenkirchen,Downhill,45,51.66
63682,20-01-2007,Val d'Isere,Downhill,52,55.92
63682,14-01-2007,Wengen,Super Combined,41,53.83
63682,13-01-2007,Wengen,Downhill,51,69.73
63682,29-12-2006,Bormio,Downhill,42,34.41
63682,28-12-2006,Bormio,Downhill,43,39.09
63682,20-12-2006,Hinterstoder,Super G,44,36.91
63682,16-12-2006,Gardena/Groeden,Downhill,47,44.26
63682,15-12-2006,Gardena/Groeden,Super G,39,29.67
68555,19-03-2016,St. Moritz,Slalom,2,14.06
68555,06-03-2016,Jasna,Slalom,3,17.25
68555,23-02-2016,Stockholm,City Event,5,
68555,15-02-2016,Crans Montana,Slalom,10,10.65
68555,15-01-2016,Flachau,Slalom,1,0.00
68555,12-01-2016,Flachau,Slalom,1,0.00
68555,05-01-2016,Santa Caterina Valfurva,Slalom,3,8.38
68555,29-12-2015,Lienz,Slalom,6,7.13
68555,13-12-2015,Are,Slalom,6,8.98
68555,29-11-2015,"Aspen, CO",Slalom,DNF1,
68555,28-11-2015,"Aspen, CO",Slalom,2,22.15
68555,21-03-2015,Meribel,Slalom,3,3.06
68555,14-03-2015,Are,Slalom,2,9.71
68555,22-02-2015,Maribor,Slalom,2,7.48
68555,13-01-2015,Flachau,Slalom,5,4.66
68555,04-01-2015,Zagreb,Slalom,DNF2,
68555,29-12-2014,Kuehtai in Tirol,Slalom,DNF1,
68555,13-12-2014,Are,Slalom,13,10.14
68555,15-11-2014,Levi,Slalom,14,14.76
68555,16-03-2013,Lenzerheide,Slalom,9,12.66
68555,10-03-2013,Ofterschwang,Slalom,7,11.32
68555,29-01-2013,City Event Moscow,City Event,2,0.00
68555,27-01-2013,Maribor,Slalom,4,7.54
68555,15-01-2013,Flachau,Slalom,DNF1,
68555,04-01-2013,Zagreb,Slalom,24,63.82
68555,01-01-2013,City Event Munich,City Event,1,0.00
68555,29-12-2012,Semmering,Slalom,1,0.00
68555,20-12-2012,Are,Slalom,7,9.06
68555,16-12-2012,Courchevel,Giant Slalom,DNF1,
68555,09-12-2012,St. Moritz,Giant Slalom,DNQ1,
68555,25-11-2012,"Aspen, CO",Slalom,11,21.66
68555,24-11-2012,"Aspen, CO",Giant Slalom,DNQ1,
68555,10-11-2012,Levi,Slalom,5,6.65
68555,27-10-2012,Soelden,Giant Slalom,DNQ1,
68555,17-03-2012,Schladming,Slalom,2,0.79
68555,10-03-2012,Are,Slalom,2,0.06
68555,09-03-2012,Are,Giant Slalom,DNF1,
68555,04-03-2012,Ofterschwang,Slalom,13,4.73
68555,02-03-2012,Ofterschwang,Giant Slalom,24,14.76
68555,12-02-2012,Soldeu-Grandvalira,Giant Slalom,DNQ1,
68555,11-02-2012,Soldeu-Grandvalira,Slalom,5,7.48
68555,22-01-2012,Kranjska Gora,Slalom,3,7.62
68555,21-01-2012,Kranjska Gora,Giant Slalom,25,25.53
68555,03-01-2012,Zagreb,Slalom,13,18.96
68555,29-12-2011,Lienz,Slalom,8,10.18
68555,20-12-2011,Flachau,Slalom,DSQ1,
68555,18-12-2011,Courchevel,Slalom,DSQ2,
68555,27-11-2011,Aspen,Slalom,6,15.59
68555,26-11-2011,Aspen,Giant Slalom,DNF1,
68555,22-10-2011,Soelden,Giant Slalom,DNF1,
68555,18-03-2011,Lenzerheide,Slalom,3,4.37
68555,12-03-2011,Spindleruv Mlyn,Slalom,5,9.22
68555,11-03-2011,Spindleruv Mlyn,Giant Slalom,23,23.68
68555,06-02-2011,Arber-Zwiesel,Giant Slalom,DNQ1,
68555,04-02-2011,Arber-Zwiesel,Slalom,2,3.60
68555,11-01-2011,Flachau,Slalom,5,7.38
68555,04-01-2011,Zagreb,Slalom,9,16.33
68555,29-12-2010,Semmering,Slalom,9,9.08
68555,28-12-2010,Semmering,Giant Slalom,DNQ1,
68555,21-12-2010,Courchevel,Slalom,DNF1,
68555,12-12-2010,St. Moritz,Giant Slalom,DNQ1,
68555,28-11-2010,Aspen,Slalom,4,5.80
68555,27-11-2010,Aspen,Giant Slalom,DNF2,
68555,13-11-2010,Levi,Slalom,11,10.76
68555,23-10-2010,Soelden,Giant Slalom,DNQ1,
68555,17-01-2010,Maribor,Slalom,15,16.95
68555,16-01-2010,Maribor,Giant Slalom,DNQ1,
68555,12-01-2010,Flachau,Slalom,DNF1,
68555,03-01-2010,Zagreb,Slalom,15,17.45
68555,29-12-2009,Lienz,Slalom,DNF1,
68555,14-11-2009,Levi,Slalom,DNQ1,
68555,24-10-2009,Soelden,Giant Slalom,DNF1,
68555,30-01-2009,Garmisch Partenkirchen,Slalom,DNQ1,
68555,11-01-2009,Maribor,Slalom,DNF1,
68555,10-01-2009,Maribor,Giant Slalom,DNQ1,
68555,04-01-2009,Zagreb,Slalom,DNF2,
68555,29-12-2008,Semmering,Slalom,9,11.64
68555,28-12-2008,Semmering,Giant Slalom,DNQ1,
68555,14-12-2008,La Molina,Slalom,17,23.10
68555,30-11-2008,Aspen,Slalom,DNF1,
68555,15-11-2008,Levi,Slalom,5,6.22
68555,25-10-2008,Soelden,Giant Slalom,DNQ1,
68555,15-03-2008,Bormio,Giant Slalom,DNF1,
68555,14-03-2008,Bormio,Slalom,2,0.38
68555,15-02-2008,Zagreb-Sljeme,Slalom,3,3.68
68555,27-01-2008,Ofterschwang,Slalom,4,3.27
68555,26-01-2008,Ofterschwang,Giant Slalom,DNQ1,
68555,13-01-2008,Maribor,Slalom,2,2.79
68555,12-01-2008,Maribor,Giant Slalom,DNQ2,
68555,06-01-2008,Spindleruv Mlyn,Slalom,2,1.84
68555,05-01-2008,Spindleruv Mlyn,Giant Slalom,DNQ1,
68555,29-12-2007,Lienz,Slalom,10,12.95
68555,28-12-2007,Lienz,Giant Slalom,DNQ1,
68555,09-12-2007,"Aspen, CO",Slalom,6,14.44
68555,25-11-2007,"Panorama, BC",Slalom,6,9.83
68555,24-11-2007,"Panorama, BC",Giant Slalom,DNF1,
68555,10-11-2007,Reiteralm,Slalom,5,2.85
68555,27-10-2007,Soelden,Giant Slalom,21,12.84
68555,17-03-2007,Lenzerheide,Slalom,3,7.79
68555,11-03-2007,Zwiesel,Slalom,6,17.35
68555,10-03-2007,Zwiesel,Giant Slalom,DNQ1,
68555,02-03-2007,Tarvisio,Super Combined,27,31.96
68555,25-02-2007,Sierra Nevada,Slalom,3,5.48
68555,24-02-2007,Sierra Nevada,Giant Slalom,24,33.91
68555,21-01-2007,Cortina d'Ampezzo,Giant Slalom,DNQ1,
68555,07-01-2007,Kranjska Gora,Slalom,3,9.97
68555,06-01-2007,Kranjska Gora,Giant Slalom,18,22.16
68555,04-01-2007,Zagreb-Sljeme,Slalom,9,14.51
68555,29-12-2006,Semmering,Slalom,7,13.03
68555,28-12-2006,Semmering,Giant Slalom,23,24.94
68555,21-12-2006,Val d'Isere,Slalom,5,3.85
68555,15-12-2006,Reiteralm,Super Combined,24,28.72
68555,26-11-2006,"Aspen, CO",Slalom,17,23.71
68555,25-11-2006,"Aspen, CO",Giant Slalom,DNQ1,
68555,11-11-2006,Levi,Slalom,DNF2,
68555,11-03-2006,Levi,Slalom,18,24.76
68555,10-03-2006,Levi,Slalom,DNF1,
68555,05-03-2006,Hafjell/Kvitfjell,Giant Slalom,DNF1,
68555,04-03-2006,Hafjell/Kvitfjell,Super Combined,29,
68555,03-03-2006,Hafjell/Kvitfjell,Super G,DNF1,
68555,05-02-2006,Ofterschwang,Slalom,22,22.72
68555,03-02-2006,Ofterschwang,Giant Slalom,DNQ1,
68555,08-01-2006,Maribor,Slalom,DNF2,
68555,05-01-2006,Zagreb-Sljeme,Slalom,23,23.44
68555,29-12-2005,Lienz,Slalom,DNF2,
68555,22-12-2005,Spindleruv Mlyn,Slalom,16,20.65
68555,11-12-2005,"Aspen, CO",Slalom,DNF1,
68555,12-03-2005,Lenzerheide,Slalom,DNF2,
68555,23-01-2005,Maribor,Slalom,13,11.76
68555,20-01-2005,Zagreb-Sljeme,Slalom,11,7.97
68555,09-01-2005,Santa Caterina,Slalom,4,7.40
68555,08-01-2005,Santa Caterina,Giant Slalom,DNS1,
68555,29-12-2004,Semmering,Slalom,10,24.13
68555,12-12-2004,Altenmarkt-Zauchensee,Slalom,20,18.14
68555,28-11-2004,"Aspen, CO",Slalom,8,11.97
68555,27-11-2004,"Aspen, CO",Slalom,12,19.90
68555,13-03-2004,Sestriere,Slalom,20,15.56
68555,29-02-2004,Levi,Slalom,15,16.81
68555,28-02-2004,Levi,Slalom,9,9.56
68555,08-02-2004,Zwiesel,Slalom,3,4.33
68555,25-01-2004,Maribor,Slalom,11,15.63
68555,05-01-2004,Megeve,Slalom,20,15.72
68555,28-12-2003,Lienz,Slalom,19,15.54
68555,17-12-2003,Madonna di Campiglio,Slalom,DNF2,
68555,16-12-2003,Madonna di Campiglio,Slalom,12,9.74
68555,29-11-2003,"Park City, UT",Slalom,14,16.60
68555,28-11-2003,"Park City, UT",Giant Slalom,DNQ1,
68555,25-10-2003,Soelden,Giant Slalom,DNF1,
68555,30-11-2002,"Aspen, CO",Slalom,DNQ1,
68555,23-11-2002,"Park City, UT",Slalom,DNF1,
68555,21-11-2002,"Park City, UT",Giant Slalom,DNF1,
68555,26-10-2002,Soelden,Giant Slalom,DNS1,
68555,10-03-2002,Altenmarkt-Zauchensee,Slalom,17,12.03
68555,03-02-2002,Are,Slalom,10,15.10
68555,31-01-2002,Are,Giant Slalom,DNQ1,
68555,20-01-2002,Berchtesgaden,Slalom,24,11.13
68555,13-01-2002,Saalbach-Hinterglemm,Slalom,DNF2,
68555,06-01-2002,Maribor,Slalom,24,22.04
68555,05-01-2002,Maribor,Slalom,DNF1,
68555,29-12-2001,Lienz,Slalom,20,9.75
68555,28-12-2001,Lienz,Giant Slalom,DNF1,
68555,09-12-2001,Sestriere,Slalom,11,8.25
68555,22-11-2001,"Copper Mountain, CO",Slalom,17,13.78
68555,21-11-2001,"Copper Mountain, CO",Giant Slalom,DNQ1,
68555,14-01-2001,Flachau,Slalom,DNQ2,
68555,06-01-2001,Maribor,Giant Slalom,DNS1,
68555,28-12-2000,Semmering,Slalom,DNF1,
68555,20-12-2000,Sestriere,Slalom,DNQ2,
68555,19-12-2000,Sestriere,Giant Slalom,DNF1,
68555,10-12-2000,Sestriere,Slalom,DNQ2,
68555,25-11-2000,"Aspen, CO",Slalom,DNQ2,
68555,18-11-2000,"Park City, UT",Slalom,24,124.32
68555,16-11-2000,"Park City, UT",Giant Slalom,DNF1,
68555,28-10-2000,Soelden,Giant Slalom,DNF1,
149509,17-03-2016,St. Moritz,Super G,DNF1,
149509,13-03-2016,Lenzerheide,Alpine combined,DNF1,
149509,12-03-2016,Lenzerheide,Super G,11,16.67
149509,28-02-2016,Soldeu- El Tarter,Alpine combined,33,61.02
149509,27-02-2016,Soldeu- El Tarter,Super G,12,19.22
149509,21-02-2016,La Thuile,Super G,21,48.07
149509,20-02-2016,La Thuile,Downhill,37,57.05
149509,19-02-2016,La Thuile,Downhill,31,61.34
149509,07-02-2016,Garmisch Partenkirchen,Super G,12,20.26
149509,06-02-2016,Garmisch Partenkirchen,Downhill,DNF1,
149509,24-01-2016,Cortina d'Ampezzo,Super G,10,27.20
149509,23-01-2016,Cortina d'Ampezzo,Downhill,20,30.15
149509,10-01-2016,Altenmarkt-Zauchensee,Super G,13,28.65
149509,09-01-2016,Altenmarkt-Zauchensee,Downhill,DNQ1,
149509,19-12-2015,Val d'Is̬re,Downhill,24,23.44
149509,18-12-2015,Val d'Is̬re,Alpine combined,22,34.73
149509,06-12-2015,Lake Louise,Super G,23,36.14
149509,05-12-2015,Lake Louise,Downhill,26,37.81
149509,04-12-2015,Lake Louise,Downhill,10,19.80
149509,21-12-2014,Val d Isere,Super G,23,34.01
149509,20-12-2014,Val d Isere,Downhill,43,43.31
149509,07-12-2014,Lake Louise,Super G,47,47.63
149509,06-12-2014,Lake Louise,Downhill,35,39.26
149509,05-12-2014,Lake Louise,Downhill,25,20.50
149509,26-01-2014,Cortina d Ampezzo,Super G,25,31.81
149509,25-01-2014,Cortina d Ampezzo,Downhill,44,43.99
149509,24-01-2014,Cortina d Ampezzo,Downhill,34,39.25
149509,23-01-2014,Cortina d Ampezzo,Super G,47,54.85
149509,12-01-2014,Altenmarkt / Zauchensee,Super Combined,27,38.44
149509,14-12-2013,St. Moritz,Super G,28,30.26
149509,08-12-2013,Lake Louise,Super G,31,31.68
149509,30-11-2013,Beaver Creek,Super G,27,38.83
149509,19-01-2013,Cortina d'Ampezzo,Downhill,47,65.26
149509,12-01-2013,St. Anton,Downhill,39,38.37
70321,18-12-2015,Val Gardena / Groeden,Super G,27,23.65
70321,05-12-2015,Beaver Creek,Super G,29,23.25
70321,04-12-2015,Beaver Creek,Downhill,33,31.15
70321,29-11-2015,Lake Louise,Super G,18,18.75
70321,28-11-2015,Lake Louise,Downhill,DNS1,
70321,23-01-2015,Kitzbuehel,Alpine combined,11,19.24
70321,23-01-2015,Kitzbuehel,Super G,23,20.99
70321,18-01-2015,Wengen,Downhill,8,11.61
70321,16-01-2015,Wengen,Alpine combined,20,28.81
70321,28-12-2014,Santa Caterina,Downhill,12,14.34
70321,20-12-2014,Val Gardena / Groeden,Super G,11,12.54
70321,19-12-2014,Val Gardena / Groeden,Downhill,20,28.48
70321,06-12-2014,Beaver Creek,Super G,22,23.15
70321,05-12-2014,Beaver Creek,Downhill,12,14.97
70321,30-11-2014,Lake Louise,Super G,23,17.72
70321,29-11-2014,Lake Louise,Downhill,28,19.06
70321,12-03-2014,Lenzerheide,Downhill,7,8.53
70321,02-03-2014,Kvitfjell,Super G,29,21.37
70321,01-03-2014,Kvitfjell,Downhill,53,40.85
70321,28-02-2014,Kvitfjell,Downhill,58,43.36
70321,26-01-2014,Kitzbuehel,Super Combined,7,17.52
70321,26-01-2014,Kitzbuehel,Super G,44,17.75
70321,25-01-2014,Kitzbuehel,Downhill,21,22.99
70321,18-01-2014,Wengen,Downhill,27,20.26
70321,17-01-2014,Wengen,Super Combined,4,8.96
70321,29-12-2013,Bormio,Downhill,43,32.66
70321,21-12-2013,Val Gardena / Groeden,Downhill,47,44.51
70321,20-12-2013,Val Gardena / Groeden,Super G,23,27.94
70321,07-12-2013,Beaver Creek,Super G,28,24.92
70321,06-12-2013,Beaver Creek,Downhill,34,33.30
70321,01-12-2013,Lake Louise,Super G,26,20.99
70321,30-11-2013,Lake Louise,Downhill,43,39.64
70321,03-03-2013,Kvitfjell,Super G,20,22.69
70321,02-03-2013,Kvitfjell,Downhill,45,44.59
70321,23-02-2013,Garmisch-Partenkirchen,Downhill,54,38.51
70321,25-01-2013,Kitzbuehel,Super G,29,27.77
70321,19-01-2013,Wengen,Downhill,36,48.37
70321,18-01-2013,Wengen,Super Combined,9,14.76
70321,14-12-2012,Val Gardena-Groeden,Super G,DNF1,
